taxa,PC1,PC2,PC3
PI507161,-5.11098514676355,-33.9464832456972,17.3579646649492
PI507420,-6.07812392900268,11.3727675901965,-5.82831200766886
PI594480A,-9.19417936173429,-45.6053505292538,23.6428853837916
PI608033,21.0632267002668,10.5894983196903,14.7971818997346
PI398578,-32.1006985631361,16.4054044598219,-7.84231141987898
PI408259B,-34.8712841685447,15.3969965345266,-8.25755132152016
PI416819A,-40.8638981373477,5.18652596816054,14.3241326462051
PI417240,-29.5980588622499,12.5877819453953,0.21809310317298
PI424362,-35.1903108597762,17.7045220854063,-12.1426128684341
PI548398,-16.4481156777343,21.1790844873218,-19.8755909423734
PI548485,6.75820894521955,-1.09662614622941,8.66755063564078
PI587824,-4.56616436647589,-39.7550206466257,31.1261443557496
PI594434,-12.380307897862,-36.5365691721174,15.4032221380012
PI594820C,-12.7479164639173,-29.3753346029755,9.17713335940545
PI203404,4.3703130779034,13.1430650087611,-16.686269947711
PI330635,6.69152796543074,4.00239288210895,-8.3712971078158
PI398580,-26.3682384066622,17.6103937712402,-5.05803801729167
PI416949,-49.602930606299,15.099226561931,8.50580055495003
PI423743C,-11.7018042015079,4.73283997892221,7.54896811201519
PI423862,-25.7012548838716,15.0852577517911,-7.41084505512963
PI424296C,-33.22339748709,15.9159110205087,-10.0601066885988
PI548380,6.04235026575958,25.6601414635849,-43.0053082292521
PI567064B,-0.605222102987406,-44.5094786851741,19.277426483145
PI587556A,-4.69042184072689,-48.7787228621943,28.657180269109
PI603611B,-8.59444128119661,-38.9625741789637,24.7958307935322
PI170890,3.7993106473521,0.736781079698928,-19.20337713057
PI398192,-27.5096120610787,11.8909134055871,-0.0857134233042165
PI398473,-15.8520877408659,-1.16781305538222,-14.0848957342
PI417379,-36.0065545326518,21.7513070134034,-6.54778505652564
PI548324,-52.4393927726169,20.8734065416195,0.259214080157706
PI548329,-54.6576915858161,19.4980218444712,4.25544366469712
PI603517A,-3.49521299412768,-46.7870370354518,20.9311088172173
PI603628,-0.201842676297239,-43.8404691791046,17.7515542323671
PI398648,-38.2269122244203,24.4889846594446,-11.3002891595303
PI423755,-44.7465935813004,23.839625752651,-4.03830426103523
PI506835,-30.897900879011,17.6130362979299,-7.85080709640614
PI548659,8.46304412612489,-12.1871382130734,20.6421436390785
PI566971A,1.99535689971864,-46.374055071748,22.2934612584245
PI594436,-6.09450352867098,-21.9638133840622,7.23264391847313
PI612725,33.2577041326494,10.7750636842384,-25.3469859976559
PI612746,-6.09508297037703,16.4781880230132,-22.250166099016
PI612751,15.6635804918066,21.4795820837051,-23.9219820169566
PI416806,-39.2578800776549,6.13839326650474,6.58489548023075
PI436563,3.59051119401748,-56.2351715486089,19.6966715631961
PI548595,15.3330398548551,28.2855568668876,-26.8892773341048
PI549065,-54.7228839300166,20.2482588781213,0.638210448431207
PI587782,-8.71611526026616,-44.2420968137089,20.4241481222064
PI159923A,-32.249517316728,13.5516769926297,-8.29627514805667
PI201421,-21.4769768102939,7.81771039225,-0.908944126511901
PI417444,-49.7809175189572,13.812938941294,5.968527307673
PI423844,-38.8559480268232,24.8100114483647,-9.81792403975379
PI506976,-50.1066153984399,16.3687108355465,5.23634010430909
PI509084,-37.9998748922435,20.9075221231836,-10.104359433643
PI510675,18.8593109055338,-6.10460020195579,20.665096838774
PI548378,10.6058364513313,27.0372486716726,-47.50519075611
PI548438,-19.1106582294884,9.7060676712087,-2.50481113899632
PI548627,-14.6175320469708,11.9046728720258,0.59456276093877
PI594862,-14.2032632224953,-20.750791149063,10.4305329939429
PI603696,29.959680467091,-67.471247619982,11.1643730177743
PI605861B,-7.18072999466573,-35.593354739654,15.5586632873748
PI398967,-29.8379621884539,14.2995491558269,-3.91418452652964
PI423761,-40.0880614279648,20.4677091803357,-10.1823117098458
PI437667,1.79855135255578,-51.6313262666169,25.8176554113425
PI458168,-38.3369843146216,16.0427950862636,-4.03332692748797
PI462312,-20.7591801374095,-1.89803002971331,9.67665632609446
PI494851,1.43628461163298,-4.07584913233215,13.6882576537771
PI506608,-52.2723582896425,15.5542953491948,6.34463912821158
PI548695,2.43225094655068,2.82905167676242,10.97183579229
PI548970,9.86810877897322,11.1084350196115,4.86399139013488
PI578328A,10.4621189396633,-7.72967309841762,15.9358389390696
PI594022,23.6241507019394,32.3360989561158,0.206523322406547
PI594475B,-19.3631651997313,-29.1721097969129,15.7397058383955
PI159097,7.58858578420012,-5.66571616186135,-14.919223764045
PI165674,16.5151356259666,-19.6688473468676,25.4122524889746
PI408296B,-43.4434086469555,18.9493419626433,-4.02196590968905
PI417467,-47.8358917518968,16.6685331163983,9.71758987003419
PI417503,-42.7052981477571,8.89222574025558,8.64977965537026
PI429330,-5.9878194747419,-31.976496493006,9.81887999183192
PI548360,15.9429580681863,1.10242001305731,-34.6169751912551
PI548613,41.8749133386984,23.7389824119707,-5.51125184484633
PI548623,22.6048482414135,21.3427261754701,-29.3055590437213
PI553039,5.84812396629135,-1.52405348345684,16.2880102231606
PI567759,42.8147847192081,-80.2713138686774,-7.61184682911959
PI594500A,-16.2411038577238,-11.482823852687,5.96472719540479
PI598358,39.0072379907313,16.6871336955598,25.4317572292991
PI603629B,-4.67354267162884,-41.1923864373804,20.2002198041115
PI612707B,11.3260009343644,26.4908842958623,-40.7777497973686
PI612727,12.358657399466,8.05631726175177,-27.6705831891166
PI416944,-52.6058803958828,16.986325420124,1.64583948872271
PI416973,-53.0729081223628,16.5874262928147,1.58397260394392
PI605790,-46.5565029696167,7.79105151541066,7.26671082542645
PI398781,-41.2973787884113,23.1094530079697,-8.38972669790239
PI445842,-5.67462778370604,-45.0738412229589,14.4373820410169
PI458173,-41.0802118056224,19.7936167124881,-5.00743964554697
PI506947,-35.1719368464404,-4.31519709069904,13.4213941551449
PI507475,37.1471901532699,-30.4467751888579,-10.6484232217595
PI568236,14.479748554978,-3.11994246978475,15.0588698748179
PI602897,24.1102034520237,26.3141638711177,-16.4767330776405
PI612723,28.157207261901,9.51150392336277,-24.6941246257352
PI170887,8.06022509149172,-5.61042444367975,-14.4520714346573
PI407781C,-23.0208312520745,8.25057232846606,-4.6410582462915
PI417122,-51.6035959957443,11.1343382946487,8.68345986282575
PI507109,-45.7141309939548,17.1444944494753,4.04383026138905
PI507211,-52.2193047708865,15.9775831155288,5.48472845194445
PI507224,-48.2638799255923,16.5091852484886,6.75359257069995
PI507378,-46.7410136220956,19.5569636249315,1.38554007745658
PI507470,-10.8808559302209,2.17212682751003,16.3660967046847
PI548983,10.3390445231627,11.285546401721,3.92228042155898
PI548984,8.02553930387453,12.8406512693982,3.34047099086093
PI612708B,7.11402502941366,24.2085720886079,-35.1054405673924
PI612711B,5.58834576201329,22.1221185958339,-29.8501664237622
PI153682,-0.609598949640692,-2.49245533415723,-9.61595262433313
PI159321,7.39402152831968,-5.46555181169811,-13.8256023508129
PI381681,-5.91602640314704,-36.3493939247996,38.8719436086435
PI398736,-41.6637096463042,22.4003321089726,-6.6228234490318
PI424136,-30.8917765280919,16.9721535120734,-4.16574925661937
PI424178B,-30.2383431887831,7.43966857620987,0.38201957672677
PI458058,-33.2137784895428,23.2097731183478,-8.31717525360078
PI507477,-10.5153926754175,22.0197741885863,7.56283523883768
PI522236,11.6358966181629,-2.16369864595511,18.0794330642832
PI535807,-17.6239393170714,1.00650530393498,11.4430065793919
PI548489,-9.84076712782858,-39.2777874284774,29.9064313013435
PI548523,57.6213859723588,24.205174259224,31.8686709122586
PI594426B,-15.2438230105621,-38.1867549631407,28.6064509776304
PI603733,-11.0480896344434,-24.9776875540208,15.6035674470516
PI605877C,-9.40744436177657,-31.9131803964716,13.178249327147
PI612716,17.8182333034305,18.9785688646149,-30.2104186328106
PI200550,-41.2766241348509,8.15437463160729,14.1852845545017
PI398332,-42.4234301132711,21.8888390921175,-4.74934659105992
PI399090,-37.8902713783043,19.810924472866,-11.4126636047343
PI417401,-21.0737941170409,4.43014214355794,-7.51438218614189
PI423856,-38.1929306831795,17.8376015681727,-3.1193639513029
PI507143,-46.8774670077092,14.8242160972515,4.86041299495203
PI507250,-49.5674345562937,11.5313155373587,1.53055183885366
PI538402A,9.64569202381957,-20.618911639633,-6.63237421120574
PI548428,52.568772552945,-53.4906728753147,-8.04115759813456
PI567043A,-2.90187642771534,-44.4059521884397,27.0401147751293
PI567788,7.84619581265503,-16.7786251421903,37.0774680638478
PI576154,13.7247283986941,-4.74985199241171,7.05059482896907
PI594485,-7.76283966272699,-40.853179221335,18.5466561822582
PI398817,-36.9425296354203,15.4799183504707,-6.88435169961142
PI416764,-42.8748122575413,3.4772971502417,14.540368292
PI424141B,-39.4162590707594,13.7687166427285,-3.82104832475579
PI506670,-51.6011002474922,11.4932687629703,7.76110126890361
PI506959,-47.0954042722731,17.4017484986867,1.14578394485434
PI507556,-51.6415488172255,13.2340525480799,6.41818229295964
PI548592,15.1130578270612,15.8072886722166,-28.337691791147
PI564261,22.1785966725428,-2.40993166056007,11.3249793077758
PI567176,-9.13211025562307,-6.4307025505136,1.11628938065093
PI567383,21.526240887278,-35.8644110280854,-17.0203128576867
PI592523,12.290690096459,30.6849177354553,-28.3964783483052
PI399087,-38.8937617595077,21.0127914515821,-9.09740212189786
PI458072B,-30.8758440809608,17.2962869008865,-4.27093071031268
PI548315,-55.519300855554,16.2516462847287,10.2922580959253
PI548476,-42.5551812713033,15.0639178350283,5.44899021950352
PI566989B,-16.1839431550752,-33.5061455813815,17.8991071631816
PI567414,-14.9809063120966,-3.03556285423518,-8.36838892901066
PI578446B,6.12305733314071,-2.70097139268954,14.98449046176
PI587696,-12.3430817806824,-40.2362424961956,26.7022202999643
PI594785,-16.1966169694369,-15.170808737546,2.11471328501968
PI606362,-8.9955775850715,-41.341709981405,16.7804984373516
PI324067,-3.42489634249667,-7.69581797528058,5.09005277061681
PI417153,-48.5914569177769,8.82048896063949,9.05358881716299
PI417261,-29.0270734711443,1.71886495238838,1.06517106422381
PI423786,-20.2824922414385,4.00787762495444,-1.95996135944321
PI486332,9.04553499166355,-28.091641708801,23.8029394762924
PI506950,-47.8843076286472,14.3300413808159,4.62102411850505
PI507457,-53.3820802249739,11.779680632441,5.7355958933692
PI548494,0.605954288668758,3.28403739298154,9.18058714710621
PI587829,-3.62073376680544,-43.9067692389374,20.6817751790562
PI398769,-43.7456520509128,23.1141981409874,-5.83748499561713
PI398983,-25.4406454789459,5.79443908450626,1.94148428503205
PI417169,-48.0256110726924,16.7866000266225,6.21537408156826
PI423726,-30.4495920045737,4.32832144204333,5.17301522444774
PI423806,-35.2010628520041,22.9767171902477,-9.19719912244462
PI424493B,-35.28322262241,13.5344221506882,-4.48533764147329
PI507110,-48.9697636737972,20.7927489462089,0.898993819485739
PI507380,-49.0464119608858,19.6263329695081,1.6617418681524
PI537096,35.0702599802815,-18.8520130802566,-32.7431736789413
PI567379B,1.20524120070089,-12.647378474154,-11.5155026383293
PI594470B,-2.99664138350973,-33.4934785461749,14.8214517892545
PI398372,-25.1338732419136,8.91581516765313,-3.3456563904392
PI407898B,-25.7289758012572,12.2854740842451,1.40069514946539
PI417114,-46.679170189945,11.7346142463849,13.0786965122342
PI417158,-54.1182287681803,13.438970659341,7.05785716529723
PI438425,-38.2405026496854,23.3963400562572,-10.3466999180563
PI499955,-2.63017053772883,-44.6753958029703,23.4646701692881
PI506611,-46.5793663118459,14.7835811482987,7.20704917136806
PI506966,-53.3781771058695,10.8593886140776,8.8862273534151
PI578330,18.1569336516689,-6.01510176310123,28.0130846303428
PI587847,-5.89365084640699,-42.2182654542954,15.3502049944816
PI602597,6.74358039785624,-2.82457298304,26.45130038067
PI605787A,-7.36083174329217,-44.6521931692279,27.1120814168715
PI438430,9.86308116945679,-1.64450304744317,15.3413842342003
PI511813,23.3236851547442,6.86189288866441,5.49333856589578
PI567404B,34.5215897780549,-57.8029446106604,-5.99445887232456
PI587565A,-25.29945952889,-13.3139403365807,8.33070087866466
PI594855,-9.67766660307096,-23.1754664810542,13.6944848045994
PI603630,4.03305233124708,-45.9328061418799,18.5083138268198
PI612735,21.2102312202711,13.4391314566563,-20.3578339421585
PI171443,8.28713007029602,-28.3025156136279,-6.6259786551733
PI200553,-48.1073240582206,13.5461421638436,6.33223201082792
PI398771,-39.1916604890236,17.2379569789605,-1.01176104490275
PI458180,-37.0058239122645,17.9071669901248,-6.45688632032074
PI471903,-36.3820334136201,-11.7496299985624,11.2943803315388
PI506955,-46.8989390694109,14.0774099646626,2.94756805755686
PI537094,56.1128129950936,39.3774030906637,23.4232534117608
PI170888,7.78870379748266,-5.04213604969871,-18.4017436662338
PI398292,-27.713871533066,6.84546339005779,-4.96002385929993
PI408067B,-40.0740126099511,21.5210397404326,-9.98799509071627
PI508295,-23.5384669120715,6.43844099322934,-1.77372194252609
PI564999,19.3936823301203,-6.48093640512895,14.1062037858017
PI567180,-5.70415257805348,-46.9112477097111,19.2761618689356
PI587622A,-5.46869862579954,-49.5570548311322,25.001182065846
PI587623,1.24457918144929,-48.0424943018058,27.0094955416448
PI587825B,-8.90454610659128,-40.5376571020365,21.3258902200551
PI603737C,-8.54937785330375,-33.3023439315249,9.26230642066844
PI612706B,7.17986819141035,17.373363865841,-32.4579027244017
PI408109B,-36.7010874303592,18.8412149970212,-9.33727156470376
PI417181,-51.9053334954068,14.9157211226196,5.34599436309414
PI424187,-33.3688406117278,18.5975918048766,-7.47130865181464
PI507049,-47.8658875905023,15.1369797529779,7.38698419819915
PI507209,-47.9243709229832,13.7807910537441,8.83001316920875
PI507233,-56.6957854969775,16.2155927149042,4.16170908397624
PI587562,-11.60445890979,-41.785486572757,28.5267974826743
PI587569,-4.72755061933417,-47.5668326755931,30.6419412080152
PI594790C,-12.7643685447186,-25.1882894679107,11.3076638275284
PI200454,-1.33540838770433,-48.5103491423273,20.7285435818443
PI407868C,-43.9166383213631,19.5155181617283,-5.09977145192138
PI416955,-48.1837046600412,10.2502285531674,6.6239503114001
PI417127,-24.2290454631827,-18.5023780491749,14.2432568731085
PI423760,-35.2950651626197,12.2829527482714,-2.39778059910987
PI506580,-48.7480359674835,12.3706670609417,6.252672924282
PI506774,-52.064025227883,13.2082107981894,5.77542814000974
PI566968A,-9.9549037084112,-43.0531284900873,21.3458193139021
PI567179,-34.4932637544869,20.1117754558814,-3.48190668696579
PI587976D,-8.76892018131676,-32.4422471902872,10.1992328987798
PI594433C,-8.19885416992711,-39.6966981481934,24.0480525269612
PI417418,-46.3171401173638,16.4743804780808,4.09826247245239
PI423742,-25.400857489455,10.9169594984004,-6.99599828571475
PI548363,25.7957701121129,27.0933027571721,-39.1922206785352
PI567070A,-0.0249392121331386,-43.0932215598415,15.2360710197708
PI594572B,-15.0524632060039,-31.0417630598673,25.2179029867871
PI612732,16.1709753506466,-15.902372498675,15.2414409867006
PI170889,5.46555268934533,-3.4277758123018,-6.65135478293148
PI417259,-21.0585320159882,13.6497571927159,-3.14991129290882
PI417486,-46.8431648433283,15.2897470295124,2.33997612673052
PI470227B,7.68913202133018,-3.71675234704354,-24.3202900041852
PI476897,-9.08394857741589,-33.6890495442666,17.4085620701109
PI506622,-46.3392745311964,13.6593139190496,3.97075164709052
PI507423,-13.0966879785929,-2.98231130652685,12.6561983241176
PI548979,4.86806587857434,-0.991280682411915,17.7972804564331
PI553042,15.2258551231337,5.51403790806904,20.3223473432256
PI578332B,10.9854536950094,-9.78876128192178,19.6429226006008
PI578475,-10.0196242770052,-42.3596885823706,28.2626050226692
PI587555B,-1.85783511170194,-47.9876870094601,29.4782487336109
PI587641C,-10.1593253007389,-38.5671792894307,29.9748997848388
PI174860,-0.807475396863212,-40.9551174835455,17.1994851013544
